ID_Date;Lab_code;Laboratory;Age14C;SD14C;Date_type;Delta_13C;delta_13C_deviation;Measurement_note_Bratislava;Country;District;Civil_parish;Civil_parish_ID;Local_part;Site_name;Site_ID;Site_note;Context_name;Context_type;Context_structure;Activity_CZ;Activity_ENG;Site_category_CZ;Site_category_ENG;Context_dating;Contex_dating_AMCR;Dating_error;Description_of_dating_error;Context_note;Sample_name;Sample_material;Sample_species;Sample_note;Primary_Source;Secondary_Source;Latitude_WGS84;Longitude_WGS84;Localisation_accuracy
CzArch_55;Bln-4370;Bln;4240;45;conv. 14C BP;-25.29;;;CZ;Brno-město;Starý Lískovec;612014;Starý Lískovec;;13;;feature 48/89;pit;;síd;settlement;sídliště-exp;settlement-exp;Jevišovice Culture;en.jev;n;;depth 60 cm;;charcoal;Quercus sp.;;Görsdorf J: 14C-Datierungsergebnisse der Siedlung Brno-Lískovec. In: Medunová-Benešová A. - Vitula P: Siedlung der Jevišovice-Kultur in Brno-Starý Lískovec (Bez. Brno-město). Fontes archaeologiae Moravicae 22. Brno 1994 80-87. (Page 80);Bratislava;49.164526;16.562530;parish
CzArch_56;Bln-4371;Bln;4180;50;conv. 14C BP;-25.54;;;CZ;Brno-město;Starý Lískovec;612014;Starý Lískovec;;13;;feature 40/89;pit;;síd;settlement;sídliště-exp;settlement-exp;Jevišovice Culture;en.jev;n;;depth 55 cm;;charcoal;Acer;l maple;Görsdorf J: 14C-Datierungsergebnisse der Siedlung Brno-Lískovec. In: Medunová-Benešová A. - Vitula P: Siedlung der Jevišovice-Kultur in Brno-Starý Lískovec (Bez. Brno-město). Fontes archaeologiae Moravicae 22. Brno 1994 80-87. (Page 80);Bratislava;49.164526;16.562530;parish
CzArch_57;Bln-4372;Bln;4305;50;conv. 14C BP;-25.02;;;CZ;Brno-město;Starý Lískovec;612014;Starý Lískovec;;13;;feature 35/89;pit;;síd;settlement;sídliště-exp;settlement-exp;Jevišovice Culture;en.jev;n;;depth 50 cm;;charcoal;Quercus sp.;;Görsdorf J: 14C-Datierungsergebnisse der Siedlung Brno-Lískovec. In: Medunová-Benešová A. - Vitula P: Siedlung der Jevišovice-Kultur in Brno-Starý Lískovec (Bez. Brno-město). Fontes archaeologiae Moravicae 22. Brno 1994 80-87. (Page 81);Bratislava;49.164526;16.562530;parish
CzArch_58;Bln-438;Bln;6400;120;conv. 14C BP;;;;CZ;Ústí nad Labem;Chabařovice;650498;;;262;;pit 48/B;pit;house;síd;settlement;sídliště;settlement;Linear Pottery Culture early phase;ne.lin;n;;part of the pit system of a house E side of the house (N part of the settlement area) depth 070-090 below surface;;charcoal;Quercus sp.;;Kohl G. - Quitta H: Berlin Radiocarbon Measurements IV. Radiocarbon 12 1970 400-420. (Page 404);Bratislava;50.674380;13.941921;parish
CzArch_59;Bln-4397;Bln;4063;40;conv. 14C BP;-25.65;;;CZ;Brno-město;Starý Lískovec;612014;Starý Lískovec;;13;;feature 29/89;pit;;síd;settlement;sídliště-exp;settlement-exp;Jevišovice Culture;en.jev;n;;depth 50 cm;;charcoal;unpublished;covered with sinter;Görsdorf J: 14C-Datierungsergebnisse der Siedlung Brno-Lískovec. In: Medunová-Benešová A. - Vitula P: Siedlung der Jevišovice-Kultur in Brno-Starý Lískovec (Bez. Brno-město). Fontes archaeologiae Moravicae 22. Brno 1994 80-87. (Page 81);Bratislava;49.164526;16.562530;parish
CzArch_60;Bln-4398;Bln;4240;40;conv. 14C BP;-25.66;;;CZ;Brno-město;Starý Lískovec;612014;Starý Lískovec;;13;;feature 75/89;pit;;síd;settlement;sídliště-exp;settlement-exp;Jevišovice Culture;en.jev;n;;depth 55 cm;;charcoal;unpublished;covered with sinter;Görsdorf J: 14C-Datierungsergebnisse der Siedlung Brno-Lískovec. In: Medunová-Benešová A. - Vitula P: Siedlung der Jevišovice-Kultur in Brno-Starý Lískovec (Bez. Brno-město). Fontes archaeologiae Moravicae 22. Brno 1994 80-87. (Page 81);Bratislava;49.164526;16.562530;parish
CzArch_61;Bln-4473;Bln;4258;49;conv. 14C BP;;;date corresponds more with Řivnáč or Corded Ware cultures - indicates a human activity in the settlement (ditch) in the Late Aeneolithic?;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;Cimburk Homole;125;;;ditch;fortification;síd;settlement;sídliště-exp;settlement-exp;Funnel Beaker Culture early phase;en.nal;y;unexpected date;outer ditch bottom;;bone / tooth;unpublished;;Zápotocký M: Cimburk und die Höhensiedlungen des frühen und älteren Äneolithikums in Böhmen. Památky archeologické - Supplementum 12. Prague 2000. (Page 92);Bratislava;49.929755;15.248879;site
CzArch_62;Bln-4497;Bln;3869;40;conv. 14C BP;-24.39;;;CZ;Znojmo;Tvořihráz;772003;;;283;;2/91;grave;burial;poh;burial;pohřebiště;burial ground;Bell Beaker Culture phase I/II;en.zvo;n;;cremation (at least 5 non-adult individuals);sample 1;charcoal;unpublished;charcoal and sand;Bálek M. - Dvořák P. - Kovárník J. - Matějíčková A: Pohřebiště kultury zvoncovitých pohárů v Tvořihrázi (okr. Znojmo). Pravěk Supplementum 4. Brno 1999. (Page 71);Bratislava;48.924110;16.152513;site
CzArch_63;Bln-4498;Bln;3746;52;conv. 14C BP;-26.51;;;CZ;Znojmo;Tvořihráz;772003;;;283;;2/91;grave;burial;poh;burial;pohřebiště;burial ground;Bell Beaker Culture phase I/II;en.zvo;n;;cremation (at least 5 non-adult individuals);sample 2;charcoal;unpublished;;Bálek M. - Dvořák P. - Kovárník J. - Matějíčková A: Pohřebiště kultury zvoncovitých pohárů v Tvořihrázi (okr. Znojmo). Pravěk Supplementum 4. Brno 1999. (Page 71);Bratislava;48.924110;16.152513;site
CzArch_64;Bln-4499;Bln;3771;44;conv. 14C BP;-24.96;;;CZ;Znojmo;Tvořihráz;772003;;;283;;2/91;grave;burial;poh;burial;pohřebiště;burial ground;Bell Beaker Culture phase I/II;en.zvo;n;;cremation (at least 5 non-adult individuals);sample 4;charcoal;unpublished;;Bálek M. - Dvořák P. - Kovárník J. - Matějíčková A: Pohřebiště kultury zvoncovitých pohárů v Tvořihrázi (okr. Znojmo). Pravěk Supplementum 4. Brno 1999. (Page 72);Bratislava;48.924110;16.152513;site
CzArch_65;Bln-4500;Bln;4011;52;conv. 14C BP;;;;CZ;Znojmo;Tvořihráz;772003;;;283;;2/91;grave;burial;poh;burial;pohřebiště;burial ground;Bell Beaker Culture phase I/II;en.zvo;n;;cremation (at least 5 non-adult individuals);sample 5;charcoal;unpublished;;Bálek M. - Dvořák P. - Kovárník J. - Matějíčková A: Pohřebiště kultury zvoncovitých pohárů v Tvořihrázi (okr. Znojmo). Pravěk Supplementum 4. Brno 1999. (Page 72);Bratislava;48.924110;16.152513;site
CzArch_66;Bln-4501;Bln;3838;42;conv. 14C BP;;;;CZ;Znojmo;Tvořihráz;772003;;;283;;2/91;grave;burial;poh;burial;pohřebiště;burial ground;Bell Beaker Culture phase I/II;en.zvo;n;;cremation (at least 5 non-adult individuals);sample 6;charcoal;unpublished;charcoal and sand;Bálek M. - Dvořák P. - Kovárník J. - Matějíčková A: Pohřebiště kultury zvoncovitých pohárů v Tvořihrázi (okr. Znojmo). Pravěk Supplementum 4. Brno 1999. (Page 72);Bratislava;48.924110;16.152513;site
CzArch_67;Bln-4650;Bln;3415;40;conv. 14C BP;;;for correct BP date see Smejtek et al. 2011;CZ;Nymburk;Nymburk;708232;;;157;;;unspecified feature;fortification;síd;settlement;hradiště;hillfort;Middle Danubian Tumulus Culture late phase;br.moh;n;;the earliest phase of the fortification depth 18740 MAMSL;;charcoal;unpublished;;Smejtek L. et al: Osídlení z doby bronzové v Kněževsi u Prahy. 1. text. . Praha 2011. (Figure 263 321);Bratislava;50.185424;15.044354;parish
CzArch_68;Bln-4651;Bln;2873;44;conv. 14C BP;;;;CZ;Nymburk;Nymburk;708232;;;157;;;unspecified feature;fortification;síd;settlement;hradiště;hillfort;Final Bronze Age Reinecke BD-HA;br.poz;n;;one of late phases of the fortification depth 18810 MAMSL;;charcoal;unpublished;;Motyková K: Příspěvek k osídlení ve střední a mladší době bronzové na katastru Nymburka. Archeologie ve středních Čechách 9 2005 227-242. (Page 230);Bratislava;50.185424;15.044354;parish
CzArch_69;Bln-475;Bln;3845;80;conv. 14C BP;;;;CZ;Kroměříž;Prasklice;773344;;Křeby;120;;;storage pit;burial;poh;burial;sídliště;settlement;Únětice Culture early phase;br.une;n;;pit contained burials of 3 individuals and layer of charred grain, storage pit;;grain;Triticum monococcum L. Triticum dicoccum Schrenk Triticum aestive-compactum Schiem.;;Kohl G. - Quitta H: Berlin Radiocarbon Measurements IV. Radiocarbon 12 1970 400-420. (Page 406);Bratislava;49.286714;17.187370;site
CzArch_70;Bln-482;Bln;4925;80;conv. 14C BP;;;;CZ;Louny;Postoloprty;726117;Rvenice;sand quarry;140;;;pit;;unpublished;unpublished;unpublished;unpublished;Funnel Beaker Culture Baalberge phase;en.nal;n;;cremation burial?. Funnel Beaker Culture late Baalberge phase;;charcoal;Quercus sp.;;Kohl G. - Quitta H: Berlin Radiocarbon Measurements IV. Radiocarbon 12 1970 400-420. (Page 406);Bratislava;50.362693;13.700354;parish
CzArch_71;Bln-5434;Bln;2839;32;conv. 14C BP;-21.4;;;CZ;Praha-západ;Kněževes u Prahy;666858;;Kněževes II;201;multicultural site with mostly Late and Final Bronze Age finde + Settlement and graveyard of Únětice Culture excavated by L. Smejtek in 1998;feature 2143/98;unspecified feature;;síd;settlement;hradiště;hillfort;Štítary Culture phase Št 1;br.sti;n;;fortified settlement. Early horizon Št 1 - developed phase Hallstatt B1-(2);;bone / tooth;Bos primigenius f. taurus;;Smejtek L. et al: Osídlení z doby bronzové v Kněževsi u Prahy. 1. text. . Praha 2011.;Bratislava;50.119055;14.266910;site
CzArch_72;Bln-5435;Bln;2871;32;conv. 14C BP;-19.2;;;CZ;Praha-západ;Kněževes u Prahy;666858;;Kněževes II;201;multicultural site with mostly Late and Final Bronze Age finde + Settlement and graveyard of Únětice Culture excavated by L. Smejtek in 1998;;pit;burial;poh;burial;sídliště-exp;settlement-exp;Knovíz Culture phase Kn 4b;br.kno;n;;feature 2399/98 = granary pit with 2 human skeletons. Late phase od the Knovíz horizon Kn 4b Hallstatt A2/Hallstatt B1;;bone / tooth;Homo sapiens;female adultus I (20-30 years) human bone female maturus I (40-50 years);Smejtek L. et al: Osídlení z doby bronzové v Kněževsi u Prahy. 1. text. . Praha 2011.;Bratislava;50.119055;14.266910;site
CzArch_73;Bln-5436;Bln;3679;34;conv. 14C BP;-20.9;;;CZ;Praha-západ;Kněževes u Prahy;666858;;Kněževes II;201;multicultural site with mostly Late and Final Bronze Age finde + Settlement and graveyard of Únětice Culture excavated by L. Smejtek in 1998;2351/98;grave;burial;poh;burial;sídliště-exp;settlement-exp;Protoúnětice Culture;en.pun;n;;inhumation;;bone / tooth;Homo sapiens;fibula female adultus I (20-30 years);Smejtek L. et al: Osídlení z doby bronzové v Kněževsi u Prahy. 1. text. . Praha 2011. Papac L. et al. 2021. Dynamic changes in genomic and social structures in 3rd millennium BCE central Europe Science Advances (accepted).;Bratislava;50.119055;14.266910;site
CzArch_74;Bln-5437;Bln;2872;26;conv. 14C BP;-17.8;;;CZ;Praha-západ;Kněževes u Prahy;666858;;Kněževes II;201;multicultural site with mostly Late and Final Bronze Age finde + Settlement and graveyard of Únětice Culture excavated by L. Smejtek in 1998;;pit;burial;poh;burial;sídliště-exp;settlement-exp;Knovíz Culture phase Kn 4b;br.kno;n;;feature 2038/98 = granary pit with 2 human skeletons. Late phase od the Knovíz horizon Kn 4b Hallstatt A2/Hallstatt B1;;bone / tooth;Homo sapiens;female maturus I (40-50 years) / senilis (more than 60 years);Smejtek L. et al: Osídlení z doby bronzové v Kněževsi u Prahy. 1. text. . Praha 2011.;Bratislava;50.119055;14.266910;site
CzArch_75;Bln-5438;Bln;2899;29;conv. 14C BP;-17.2;;;CZ;Praha-západ;Kněževes u Prahy;666858;;Kněževes II;201;multicultural site with mostly Late and Final Bronze Age finde + Settlement and graveyard of Únětice Culture excavated by L. Smejtek in 1998;feature 2775/98;pit;;síd;settlement;sídliště-exp;settlement-exp;Knovíz Culture phase Kn 3;br.kno;n;;middle Knovíz horizon Kn. 3 end of Bronze D - Hallstatt A1;;bone / tooth;Homo sapiens;female adultus I (20-30 years);Smejtek L. et al: Osídlení z doby bronzové v Kněževsi u Prahy. 1. text. . Praha 2011.;Bratislava;50.119055;14.266910;site
CzArch_76;Bln-5439;Bln;2550;36;conv. 14C BP;-19.2;;;CZ;Praha-západ;Kněževes u Prahy;666858;;Kněževes II;201;multicultural site with mostly Late and Final Bronze Age finde + Settlement and graveyard of Únětice Culture excavated by L. Smejtek in 1998;feature 2916/98;grave;burial;poh;burial;pohřebiště;burial ground;Early La Tène Period LA;la.a;n;;;;bone / tooth;undetermined animal bone;;Smejtek L. et al: Osídlení z doby bronzové v Kněževsi u Prahy. 1. text. . Praha 2011.;Bratislava;50.119055;14.266910;site
CzArch_77;Bln-552;Bln;3480;80;conv. 14C BP;;;expected age was Magdalenian culture;CZ;Most;Bečov;605352;;;152;;5;pit;workshop;vyr;production;sídliště;settlement;Early Bronze Age;br.a;y;unexpected date;depth 20 m 1966 excavation;;charcoal;Quercus sp.;;Kohl G. - Quitta H: Berlin Radiocarbon Measurements IV. Radiocarbon 12 1970 400-420. (Page 403);Bratislava;50.519167;13.319646;parish
CzArch_78;Bln-553;Bln;3395;80;conv. 14C BP;;;expected age was Magdalenian culture;CZ;Most;Bečov;605352;;;152;;1;pit;workshop;vyr;production;sídliště;settlement;Early Bronze Age;br.a;y;unexpected date;depth 20 m 1966 excavation;;charcoal;Quercus sp.;;Kohl G. - Quitta H: Berlin Radiocarbon Measurements IV. Radiocarbon 12 1970 400-420. (Page 403);Bratislava;50.519167;13.319646;parish
CzArch_79;Bln-57;Bln;6430;100;conv. 14C BP;;;;CZ;Kroměříž;Holešov;640972;Žopy;Brickyard;116;;;pit;house;síd;settlement;sídliště;settlement;Linear Pottery Culture phase Ia (CZ);ne.lin;n;;dwelling pit half sunken 1954 excavation - J. Pavelčík;;potsherd;unpublished;;Kohl G. - Quitta H: Berlin Radiocarbon Measurements I. Radiocarbon 6 1964 308-317. (Page 80);Bratislava;49.329388;17.579710;parish
CzArch_80;Bln-74;Bln;5225;100;conv. 14C BP;;;;CZ;Hradec Králové;Chudonice;707198;Chudonice;;84;;;unspecified feature;;unpublished;unpublished;unpublished;unpublished;Linear Pottery Culture;ne.lin;n;;1960 excavation (A. Rybová). early phases;;potsherd;unpublished;organic and sand-tempered;Kohl G. - Quitta H: Berlin Radiocarbon Measurements I. Radiocarbon 6 1964 308-317. (Page 315);Bratislava;50.230617;15.474715;parish
CzArch_81;BM-561;BM;6038;87;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 921;oven;;síd;settlement;sídliště;settlement;Linear Pottery Culture;ne.lin;n;;level 1;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 147);Bratislava;49.935450;15.242751;site
CzArch_82;BM-562;BM;6184;89;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 2214;pit;house;síd;settlement;sídliště;settlement;Linear Pottery Culture Bylany I phase;ne.lin;n;;level 0-1 of building pit. Bylany Period I 3rd phase;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 147);Bratislava;49.935450;15.242751;site
CzArch_83;BM-563;BM;6686;53;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 378;pit;house;síd;settlement;sídliště;settlement;Linear Pottery Culture Bylany II phase;ne.lin;n;;building pit. Bylany Period II pre-optimal phase;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 147);Bratislava;49.935450;15.242751;site
CzArch_84;BM-564;BM;5756;51;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 806;pit;house;síd;settlement;sídliště;settlement;Linear Pottery Culture Bylany II phase;ne.lin;n;;level 2 of building pit. Bylany Period II post-optimal part;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 147);Bratislava;49.935450;15.242751;site
CzArch_85;BM-565;BM;6023;77;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 2101;pit;house;síd;settlement;sídliště;settlement;Linear Pottery Culture Bylany II phase;ne.lin;n;;level 3 of building pit. Bylany Period II end;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 147);Bratislava;49.935450;15.242751;site
CzArch_86;BM-566;BM;6178;134;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 11;pit;house;síd;settlement;sídliště;settlement;Linear Pottery Culture Bylany III phase;ne.lin;n;;building pit. Bylany Period III 1st part;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 148);Bratislava;49.935450;15.242751;site
CzArch_87;BM-567;BM;4571;75;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 913;pit;house;síd;settlement;sídliště;settlement;Linear Pottery Culture Bylany II and Bylany III phases;ne.lin;n;;level 4 of building pit;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 148);Bratislava;49.935450;15.242751;site
CzArch_88;BM-568;BM;5635;65;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 1230;pit;house;síd;settlement;sídliště;settlement;Linear Pottery Culture Bylany IV phase;ne.lin;n;;level 3 of building pit. Bylany Period IV (Šárka) middle phase;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 148);Bratislava;49.935450;15.242751;site
CzArch_89;BM-569;BM;6754;96;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 900;pit;house;síd;settlement;sídliště;settlement;Linear Pottery Culture Bylany IV phase;ne.lin;n;;level 1-6 of building pit. Bylany Period IV (Šárka) ending phase;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 148);Bratislava;49.935450;15.242751;site
CzArch_90;BM-570;BM;4309;108;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 1728;pit;house;síd;settlement;sídliště;settlement;Stroke-Ornamented Ware Culture phase I;ne.vyp;n;;level 1 of building pit;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 148);Bratislava;49.935450;15.242751;site
CzArch_91;BM-571;BM;5789;82;conv. 14C BP;;;;CZ;Kutná Hora;Bylany u Kutné Hory;695963;;sídliště Bylany;126;;feature 1217;pit;house;síd;settlement;sídliště;settlement;Lengyel Culture;ne.len;n;;building pit;;charcoal;unpublished;;Burleigh R. - Hewson A. - Meeks N: British Museum Natural Radiocarbon Measurements IX. Radiocarbon 19 1977 143-160. (Page 148);Bratislava;49.935450;15.242751;site
